종류,법정동,지번주소,위도,경도
가로등,이도이동,제주특별자치도 제주시 이도이동 444-15,33.49894292,126.5416876
가로등,이도이동,제주특별자치도 제주시 이도이동 444-15,33.49910917,126.5415388
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49696281,126.541386
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.4967757,126.5413789
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49657737,126.5413826
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49632717,126.5413812
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49610158,126.5413286
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.4959141,126.541222
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49562485,126.5410218
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49549862,126.5410197
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49525086,126.5410695
가로등,이도이동,제주특별자치도 제주시 이도이동 444-6,33.4994832,126.5408965
가로등,이도이동,제주특별자치도 제주시 이도이동 444-6,33.49961779,126.5407209
가로등,이도이동,제주특별자치도 제주시 이도이동 444-6,33.49982011,126.5405746
가로등,이도이동,제주특별자치도 제주시 이도이동 371,33.50011025,126.5404062
가로등,이도이동,제주특별자치도 제주시 이도이동 371,33.50033297,126.540292
가로등,이도이동,제주특별자치도 제주시 이도이동 371,33.50063429,126.5400994
가로등,이도이동,제주특별자치도 제주시 이도이동 371,33.50087028,126.5399179
가로등,이도이동,제주특별자치도 제주시 이도이동 444-2,33.50105903,126.5397609
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49964192,126.5411485
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49968217,126.5410622
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.49987303,126.5408648
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.50021498,126.5406882
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.50046241,126.5405523
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.50077718,126.5403408
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.50098394,126.5401756
가로등,이도이동,제주특별자치도 제주시 이도이동 445-3,33.50116595,126.540024
가로등,아라일동,제주특별자치도 제주시 아라일동 362-103,33.44658279,126.5621796
가로등,아라일동,제주특별자치도 제주시 아라일동 362-103,33.4465065,126.5617981
가로등,아라일동,제주특별자치도 제주시 아라일동 362-100,33.44643784,126.5614166
가로등,아라일동,제주특별자치도 제주시 아라일동 368-84,33.44635391,126.5610428
가로등,아라일동,제주특별자치도 제주시 아라일동 368-84,33.44630051,126.5606842
가로등,아라일동,제주특별자치도 제주시 아라일동 4-148,33.44620514,126.5603104
가로등,아라일동,제주특별자치도 제주시 아라일동 369-4,33.4461441,126.5599442
가로등,아라일동,제주특별자치도 제주시 아라일동 369-3,33.446064,126.5595856
가로등,아라일동,제주특별자치도 제주시 아라일동 4-147,33.44598389,126.5591965
가로등,아라일동,제주특별자치도 제주시 아라일동 4-146,33.44589615,126.558815
가로등,아라일동,제주특별자치도 제주시 아라일동 4-147,33.44568253,126.5585632
가로등,아라일동,제주특별자치도 제주시 아라일동 362-32,33.44678879,126.5610352
가로등,아라일동,제주특별자치도 제주시 아라일동 362-32,33.44708633,126.560791
가로등,아라일동,제주특별자치도 제주시 아라일동 362-32,33.44743347,126.5604858
가로등,아라일동,제주특별자치도 제주시 아라일동 362-32,33.44773483,126.5602417
가로등,아라일동,제주특별자치도 제주시 아라일동 4-140,33.44844055,126.5586014
가로등,아라일동,제주특별자치도 제주시 아라일동 4-140,33.44870377,126.5585098
가로등,아라일동,제주특별자치도 제주시 아라일동 2990,33.44902039,126.5584106
가로등,아라일동,제주특별자치도 제주시 아라일동 368-71,33.44939041,126.5583496
가로등,아라일동,제주특별자치도 제주시 아라일동 368-70,33.44972229,126.5583038
가로등,아라일동,제주특별자치도 제주시 아라일동 368-70,33.45006561,126.5582428
가로등,삼도일동,제주특별자치도 제주시 삼도일동 722-6,33.50570297,126.5148849
가로등,연동,제주특별자치도 제주시 연동 291,33.48980331,126.4937439
가로등,연동,제주특별자치도 제주시 연동 291,33.48981476,126.4935303
가로등,연동,제주특별자치도 제주시 연동 291,33.48983383,126.4934006
가로등,연동,제주특별자치도 제주시 연동 291,33.48974228,126.4935532
가로등,연동,제주특별자치도 제주시 연동 291,33.48972321,126.4942093
가로등,연동,제주특별자치도 제주시 연동 291,33.48970795,126.4948196
가로등,연동,제주특별자치도 제주시 연동 291,33.48970795,126.4952011
가로등,연동,제주특별자치도 제주시 연동 291,33.48968124,126.4956818
가로등,연동,제주특별자치도 제주시 연동 251,33.48992538,126.4868393
가로등,연동,제주특별자치도 제주시 연동 251,33.4899058,126.4873744
가로등,연동,제주특별자치도 제주시 연동 251,33.48990579,126.4876434
가로등,연동,제주특별자치도 제주시 연동 260,33.48986631,126.4884534
가로등,연동,제주특별자치도 제주시 연동 260,33.48987579,126.488739
가로등,연동,제주특별자치도 제주시 연동 260,33.48986543,126.48906
가로등,연동,제주특별자치도 제주시 연동 260,33.48985035,126.4895039
가로등,연동,제주특별자치도 제주시 연동 260,33.48983602,126.4898551
가로등,연동,제주특별자치도 제주시 연동 260,33.49000289,126.4893268
가로등,연동,제주특별자치도 제주시 연동 260,33.49001051,126.4889879
가로등,연동,제주특별자치도 제주시 연동 260,33.49002497,126.488396
가로등,연동,제주특별자치도 제주시 연동 250-6,33.49004364,126.4876633
가로등,연동,제주특별자치도 제주시 연동 251,33.49006195,126.4872538
가로등,연동,제주특별자치도 제주시 연동 251,33.49007103,126.4869955
가로등,연동,제주특별자치도 제주시 연동 250,33.49019241,126.4869614
가로등,연동,제주특별자치도 제주시 연동 250,33.4902916,126.487114
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2196-1,33.52114487,126.5872879
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2196-1,33.52082062,126.5874176
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2196-1,33.52053833,126.5875473
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2196-1,33.5202179,126.5877075
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2181-45,33.5199852,126.5878067
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2332-9,33.51963806,126.5878983
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2336,33.51945877,126.5879898
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2336,33.51927567,126.588089
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2336,33.51908493,126.5882263
가로등,도련이동,제주특별자치도 제주시 도련이동 520-5,33.51879501,126.5883942
가로등,도련이동,제주특별자치도 제주시 도련이동 2332-9,33.51849365,126.5884857
가로등,도련이동,제주특별자치도 제주시 도련이동 522-9,33.51818466,126.5885315
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2336,33.51789093,126.5885162
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2336,33.51761246,126.5884933
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2336,33.51728058,126.5885086
가로등,도련이동,제주특별자치도 제주시 도련이동 533-2,33.51676559,126.5888062
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51937866,126.5793228
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2338,33.51741791,126.5834351
가로등,도련이동,제주특별자치도 제주시 도련이동 532-11,33.51708984,126.5887756
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2342,33.51936722,126.5796127
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2338,33.51742172,126.5829773
가로등,도련이동,제주특별자치도 제주시 도련이동 532-11,33.5173645,126.588768
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51937866,126.5799026
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2338,33.51744461,126.5825272
가로등,도련이동,제주특별자치도 제주시 도련이동 532-11,33.51762009,126.5887604
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2261,33.51936722,126.5802307
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2338,33.51743317,126.5820694
가로등,도련이동,제주특별자치도 제주시 도련이동 522-3,33.51787949,126.5887375
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51935577,126.5805664
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2338,33.51741791,126.5816193
가로등,도련이동,제주특별자치도 제주시 도련이동 2868-1,33.51809311,126.5887222
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51933289,126.5808792
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2338,33.51744461,126.5811157
가로등,도련이동,제주특별자치도 제주시 도련이동 517-4,33.51840591,126.5886841
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.5190506,126.5808334
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2338,33.51744843,126.5807648
가로등,도련이동,제주특별자치도 제주시 도련이동 517-4,33.51869965,126.5886002
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.5190506,126.580513
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51758575,126.5807037
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1467-12,33.51900864,126.5884628
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2342,33.5184288,126.580307
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51785278,126.5807343
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1467-11,33.51928711,126.5883331
가로등,삼양이동,제주특별자치도 제주시 삼양이동 건주로2길2-5,33.51869965,126.5802994
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51813126,126.5807953
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1471-2,33.51951599,126.5882034
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2342,33.5189476,126.5802994
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51836014,126.580864
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1472-3,33.51979065,126.5880814
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2308-1,33.51894379,126.5806427
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51865005,126.5809555
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1477-4,33.52026367,126.5878601
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2308-6,33.51899712,126.5813818
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51893997,126.5810089
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1494-15,33.52047729,126.5877533
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2342,33.51840591,126.580513
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51920319,126.5810471
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1494-15,33.52072525,126.5876389
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2304-1,33.51826859,126.5804596
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51936722,126.5810699
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1494-15,33.52094962,126.5875303
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2304-3,33.51805496,126.5803909
가로등,삼양이동,제주특별자치도 제주시 삼양이동 2347,33.51937866,126.5812073
가로등,삼양이동,제주특별자치도 제주시 삼양이동 1494-30,33.52121735,126.587471
